PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
002Ds,8/1pp5/p2p4/P2Pk2p/1PP1p2P/2n1K2P/3N4/8 b - - 0 45,b7b6 b4b5 c3d1 e3e2 a6b5 a5a6,1992,76,90,114,crushing endgame knightEndgame long,https://lichess.org/2SrvOtZN/black#90,
00SiY,8/8/3p2N1/3Pp1n1/4Pp1p/3k1P1P/6K1/8 w - - 8 57,g6h4 d3e2 h4f5 g5f3,2111,80,91,2580,crushing endgame knightEndgame master short zugzwang,https://lichess.org/nqOd6mWK#113,
012uN,8/p2n1k2/5P2/5KPP/2P5/8/n7/8 b - - 1 49,a2c3 g5g6 f7f8 h5h6,1929,75,88,335,crushing endgame knightEndgame short,https://lichess.org/wCxVSTya/black#98,
015Da,8/8/8/3N3P/k1nP4/1p6/1p6/1K6 w - - 2 57,h5h6 a4a3 h6h7 c4d2,1907,81,75,145,endgame knightEndgame master mate mateIn2 short,https://lichess.org/f8OzcTll#113,
01EQu,8/2n5/8/Pkp1K3/2N5/8/8/8 w - - 7 57,e5d6 b5c4 d6c7 c4b5 a5a6 b5a6,1934,78,91,575,crushing endgame knightEndgame long,https://lichess.org/PXioHcpt#113,
01mH1,8/n5pp/P1pk1p2/5P2/1PPK2P1/7P/8/8 b - - 0 36,g7g6 f5g6 h7g6 h3h4 c6c5 b4c5,1924,90,84,43,crushing endgame knightEndgame long quietMove,https://lichess.org/0Sy81sko/black#72,
020kO,8/8/8/1p1N2p1/6Pp/5K2/Pk6/8 w - - 5 45,d5e3 b2a2 e3c2 a2b2 c2d4 b5b4,1977,75,92,94,crushing defensiveMove endgame knightEndgame long,https://lichess.org/lWsUg0iH#89,
02Bzk,8/8/8/8/2n4P/2K3P1/p1N5/1k6 w - - 1 63,h4h5 c4e3 c2e3 a2a1q,1920,75,95,4388,advancedPawn crushing deflection endgame knightEndgame promotion short,https://lichess.org/XytHN4nr#125,
02LVy,8/8/8/1k6/1p2K3/2p5/1N6/8 w - - 0 69,b2d3 b4b3 e4d4 b3b2 d4c3 b2b1q,2067,76,88,179,advancedPawn crushing endgame knightEndgame long promotion,https://lichess.org/XehZnxRT#137,
03FZy,8/8/3N4/3n1pk1/1PpP4/2P2K2/8/8 b - - 5 56,d5c3 b4b5 c3d5 d6c4 d5c7 b5b6,1918,78,91,1273,crushing endgame knightEndgame long master quietMove,https://lichess.org/MR93MbXD/black#112,
03RER,8/1p1k4/4p3/3pP3/1PpN1P2/2P3n1/2K5/8 b - - 0 36,g3f5 d4f5 e6f5 c2d2 d5d4 c3d4 b7b5 d4d5,1934,76,90,1228,crushing defensiveMove endgame knightEndgame veryLong,https://lichess.org/EqcvYPLH/black#72,
04wzA,8/8/5kpp/5p2/3n1K1P/6N1/5PP1/8 w - - 2 52,f2f3 d4e6 f4e3 f5f4 e3f2 f4g3,2079,79,86,57,crushing endgame fork knightEndgame long,https://lichess.org/F6MIrW4H#103,
050ar,8/1n6/1PK5/8/2N3k1/5p2/8/8 b - - 2 52,f3f2 c6b7 g4f3 c4d2 f3e2 d2e4,2183,119,71,17,crushing endgame hangingPiece knightEndgame long,https://lichess.org/bbRkQdMv/black#104,
05P2i,8/3k2p1/1p1Np2p/1P2P1PP/8/4nK2/8/8 b - - 4 45,e3f5 d6f5 e6f5 f3f4 d7e6 g5g6 e6e7 f4f5,1963,78,92,1582,crushing endgame knightEndgame veryLong zugzwang,https://lichess.org/wPrQ1rm5/black#90,
075OF,8/1Pk5/5K2/8/2n4P/8/8/8 b - - 0 55,c7b7 h4h5 c4e3 f6g5,1914,78,90,548,crushing defensiveMove endgame knightEndgame quietMove short,https://lichess.org/OEzyNj48/black#110,
07QKK,8/5n2/4K1pp/1k6/6PP/8/8/8 b - - 1 53,f7h8 e6f6 b5c6 f6g7 g6g5 h4h5,1971,78,92,613,crushing defensiveMove endgame knightEndgame long,https://lichess.org/IOE9R7MK/black#106,
07bjx,8/1p6/8/p2pknN1/8/1PP5/1P1K4/8 w - - 4 35,g5f7 e5f6 f7d8 f5d6 d2e3 f6e7 e3d4 e7d8,1974,90,84,29,crushing defensiveMove endgame knightEndgame quietMove trappedPiece veryLong,https://lichess.org/jPuePaW6#69,
081MG,8/8/4p1kp/3pP3/3P2PK/1n6/4N3/8 w - - 21 64,g4g5 h6g5 h4g4 g6h6,2112,78,93,6156,advantage defensiveMove endgame knightEndgame short,https://lichess.org/zJCw9QYE#127,
